ANNO;COMUNE;PROVICIA;REGIONE;STIR;LOCALITA;STAZIONE;TIPO ZONA;AREA;DATA;NUMERO INCENDIO;COMUNE DATO RA;PROVINCIA DATO RA;PROVINCE AL 2001;CODICE ISTAT PROVINCIA;IDFEATURE
2005;LANUSEI;OGLIASTRA;Sardegna;LANUSEI;SARTU E LOCERI;LANUSEI;BOSCO;1.30;03/08/2005;44;Lanusei;Ogliastra;Nuoro;;1201
2005;LANUSEI;OGLIASTRA;Sardegna;LANUSEI;SARTU E LOCERI;LANUSEI;PASCOLO;0.58;03/08/2005;43;Lanusei;Ogliastra;Nuoro;;1203
2005;LANUSEI;OGLIASTRA;Sardegna;LANUSEI;SARTU E LOCERI;LANUSEI;PASCOLO;0.71;03/08/2005;44;Lanusei;Ogliastra;Nuoro;;1200
2005;LOCERI;OGLIASTRA;Sardegna;LANUSEI;PERDA E FA;LANUSEI;BOSCO;1.09;22/08/2005;63;Loceri;Ogliastra;Nuoro;;806
2005;LOTZORAI;OGLIASTRA;Sardegna;LANUSEI;MONTE ORO;TORTOLI';ALTRO;1.44;19/07/2005;20;Lotzorai;Ogliastra;Nuoro;;808
2005;LOTZORAI;OGLIASTRA;Sardegna;LANUSEI;S'UGRONE DE TANCAU;TORTOLI';ALTRO;0.79;07/07/2005;11;Lotzorai;Ogliastra;Nuoro;;919
2005;LOTZORAI;OGLIASTRA;Sardegna;LANUSEI;TANCAU;TORTOLI';ALTRO;3.73;22/08/2005;29;Lotzorai;Ogliastra;Nuoro;;833
2005;OSINI;OGLIASTRA;Sardegna;LANUSEI;ASINALIS;ULASSAI;ALTRO;1.85;22/07/2005;15;Osini;Ogliastra;Nuoro;;1217
2005;OSINI;OGLIASTRA;Sardegna;LANUSEI;ASINALIS;ULASSAI;PASCOLO;3.60;22/07/2005;15;Osini;Ogliastra;Nuoro;;1218
2005;OSINI;OGLIASTRA;Sardegna;LANUSEI;MARAFILADA;ULASSAI;BOSCO;1.07;16/05/2005;2;Osini;Ogliastra;Nuoro;;811
2005;OSINI;OGLIASTRA;Sardegna;LANUSEI;MASONEDILI;ULASSAI;PASCOLO;0.81;22/07/2005;14;Osini;Ogliastra;Nuoro;;810
2005;OSINI;OGLIASTRA;Sardegna;LANUSEI;SEDDA MEDAU;ULASSAI;ALTRO;1.11;16/10/2005;36;Osini;Ogliastra;Nuoro;;814
2005;PERDASDEFOGU;OGLIASTRA;Sardegna;LANUSEI;ARCU E LOBINA;ULASSAI;ALTRO;0.74;05/07/2005;9;Perdasdefogu;Ogliastra;Nuoro;;792
2005;PERDASDEFOGU;OGLIASTRA;Sardegna;LANUSEI;TERRAS DE ANTONI SEC;ULASSAI;PASCOLO;1.55;23/07/2005;16;Perdasdefogu;Ogliastra;Nuoro;;781
2005;SEUI;OGLIASTRA;Sardegna;LANUSEI;DOMESTIA;SEUI;PASCOLO;0.61;22/03/2005;3;Seui;Ogliastra;Nuoro;;834
2005;SEUI;OGLIASTRA;Sardegna;LANUSEI;GENN'E SOLAXI;SEUI;PASCOLO;3.35;27/08/2005;5;Seui;Ogliastra;Nuoro;;830
2005;SEUI;OGLIASTRA;Sardegna;LANUSEI;RIO BUSCERDULA;SEUI;BOSCO;1.11;16/08/2005;4;Seui;Ogliastra;Nuoro;;1206
2005;SEUI;OGLIASTRA;Sardegna;LANUSEI;RIO BUSCERDULA;SEUI;BOSCO;2.72;16/08/2005;4;Seui;Ogliastra;Nuoro;;1207
2005;SEUI;OGLIASTRA;Sardegna;LANUSEI;RIO BUSCERDULA;SEUI;BOSCO;4.01;16/08/2005;4;Seui;Ogliastra;Nuoro;;1209
2005;SEUI;OGLIASTRA;Sardegna;LANUSEI;RIO BUSCERDULA;SEUI;PASCOLO;39.33;16/08/2005;4;Seui;Ogliastra;Nuoro;;1208
2005;TERTENIA;OGLIASTRA;Sardegna;LANUSEI;MONTE FILIXI;JERZU;BOSCO;5.48;13/08/2005;33;Tertenia;Ogliastra;Nuoro;;1175
2005;TERTENIA;OGLIASTRA;Sardegna;LANUSEI;MONTE FILIXI;JERZU;PASCOLO;11.48;13/08/2005;33;Tertenia;Ogliastra;Nuoro;;1176
2005;TERTENIA;OGLIASTRA;Sardegna;LANUSEI;SERRA IS ABBIS;JERZU;ALTRO;0.11;22/07/2005;24;Tertenia;Ogliastra;Nuoro;;813
2005;TERTENIA;OGLIASTRA;Sardegna;LANUSEI;SERRA IS ABBIS;JERZU;BOSCO;0.08;11/07/2005;14;Tertenia;Ogliastra;Nuoro;;1174
2005;TERTENIA;OGLIASTRA;Sardegna;LANUSEI;SERRA IS ABBIS;JERZU;PASCOLO;0.92;11/07/2005;14;Tertenia;Ogliastra;Nuoro;;1173
2005;TERTENIA;OGLIASTRA;Sardegna;LANUSEI;SU ENGIU;JERZU;ALTRO;4.81;02/10/2005;36;Tertenia;Ogliastra;Nuoro;;812
2005;TERTENIA;OGLIASTRA;Sardegna;LANUSEI;TUERRA;JERZU;ALTRO;2.80;21/07/2005;20;Tertenia;Ogliastra;Nuoro;;783
2005;TORTOLI';OGLIASTRA;Sardegna;LANUSEI;BARDELLA;TORTOLI';PASCOLO;1.22;18/07/2005;19;Tortolì;Ogliastra;Nuoro;;793
2005;TORTOLI';OGLIASTRA;Sardegna;LANUSEI;M. ATTU;TORTOLI';BOSCO;3.15;17/07/2005;18;Tortolì;Ogliastra;Nuoro;;1210
2005;TORTOLI';OGLIASTRA;Sardegna;LANUSEI;M. ATTU;TORTOLI';PASCOLO;0.57;17/07/2005;18;Tortolì;Ogliastra;Nuoro;;809
2005;TORTOLI';OGLIASTRA;Sardegna;LANUSEI;M. ATTU;TORTOLI';PASCOLO;5.32;17/07/2005;18;Tortolì;Ogliastra;Nuoro;;1211
2005;TORTOLI';OGLIASTRA;Sardegna;LANUSEI;SU COMUNALE;TORTOLI';ALTRO;3.70;07/08/2005;26;Tortolì;Ogliastra;Nuoro;;816
2005;TORTOLI';OGLIASTRA;Sardegna;LANUSEI;TERISTOLU;TORTOLI';BOSCO;0.23;05/08/2005;24;Tortolì;Ogliastra;Nuoro;;831
2005;TORTOLI';OGLIASTRA;Sardegna;LANUSEI;ZONA CIMITERO;TORTOLI';ALTRO;6.43;22/08/2005;31;Tortolì;Ogliastra;Nuoro;;832
2005;ULASSAI;OGLIASTRA;Sardegna;LANUSEI;MANDARASINU;ULASSAI;PASCOLO;0.98;12/10/2005;35;Ulassai;Ogliastra;Nuoro;;957
2005;URZULEI;OGLIASTRA;Sardegna;LANUSEI;OTTOIFAI;BAUNEI;PASCOLO;0.41;15/08/2005;3;Urzulei;Ogliastra;Nuoro;;835
2005;USSASSAI;OGLIASTRA;Sardegna;LANUSEI;SINNEVURU;SEUI;PASCOLO;0.16;22/03/2005;2;Ussassai;Ogliastra;Nuoro;;829
2005;VILLAGRANDE STRISAILI;OGLIASTRA;Sardegna;LANUSEI;ARGIOLAS FEMMINAS;VILLAGRANDE STRISAILI;BOSCO;9.57;21/07/2005;3;Villagrande Strisaili;Ogliastra;Nuoro;;821
2005;VILLAGRANDE STRISAILI;OGLIASTRA;Sardegna;LANUSEI;BACCU MARMU;VILLAGRANDE STRISAILI;BOSCO;1.00;23/07/2005;8;Villagrande Strisaili;Ogliastra;Nuoro;;1214
2005;VILLAGRANDE STRISAILI;OGLIASTRA;Sardegna;LANUSEI;BACCU MARMU;VILLAGRANDE STRISAILI;BOSCO;7.56;23/07/2005;8;Villagrande Strisaili;Ogliastra;Nuoro;;1212
2005;VILLAGRANDE STRISAILI;OGLIASTRA;Sardegna;LANUSEI;BACCU MARMU;VILLAGRANDE STRISAILI;PASCOLO;11.11;23/07/2005;8;Villagrande Strisaili;Ogliastra;Nuoro;;1213
2005;VILLAGRANDE STRISAILI;OGLIASTRA;Sardegna;LANUSEI;BRUNCU MAORO;VILLAGRANDE STRISAILI;BOSCO;0.51;23/08/2005;10;Villagrande Strisaili;Ogliastra;Nuoro;;1204
2005;VILLAGRANDE STRISAILI;OGLIASTRA;Sardegna;LANUSEI;BRUNCU MAORO;VILLAGRANDE STRISAILI;PASCOLO;1.44;23/08/2005;10;Villagrande Strisaili;Ogliastra;Nuoro;;1205
2005;VILLAGRANDE STRISAILI;OGLIASTRA;Sardegna;LANUSEI;COE MONTE;VILLAGRANDE STRISAILI;BOSCO;0.18;02/07/2005;4;Villagrande Strisaili;Ogliastra;Nuoro;;1222
2005;VILLAGRANDE STRISAILI;OGLIASTRA;Sardegna;LANUSEI;COE MONTE;VILLAGRANDE STRISAILI;PASCOLO;0.82;02/07/2005;4;Villagrande Strisaili;Ogliastra;Nuoro;;1221
2005;ARBUS;MEDIO CAPIDANO;Sardegna;CAGLIARI;CAPO PECORA;GUSPINI;PASCOLO;4.15;06/09/2005;57;Arbus;Medio Campidano;Cagliari;;9
2005;ARBUS;MEDIO CAPIDANO;Sardegna;CAGLIARI;COLLUDU;GUSPINI;PASCOLO;6.22;05/10/2005;61;Arbus;Medio Campidano;Cagliari;;1149
2005;ARBUS;MEDIO CAPIDANO;Sardegna;CAGLIARI;IS RUINALIS;GUSPINI;BOSCO;4.53;11/08/2005;46;Arbus;Medio Campidano;Cagliari;;10
2005;ARBUS;MEDIO CAPIDANO;Sardegna;CAGLIARI;PORTO PALMA;GUSPINI;BOSCO;1.79;29/05/2005;3;Arbus;Medio Campidano;Cagliari;;899
2005;ARBUS;MEDIO CAPIDANO;Sardegna;CAGLIARI;RIO CASTANGIAS;GUSPINI;BOSCO;0.49;14/07/2005;27;Arbus;Medio Campidano;Cagliari;;898
2005;ARBUS;MEDIO CAPIDANO;Sardegna;CAGLIARI;SA MITZA FENUGU;GUSPINI;BOSCO;0.31;21/07/2005;35;Arbus;Medio Campidano;Cagliari;;12
2005;ARBUS;MEDIO CAPIDANO;Sardegna;CAGLIARI;ZERBINO;GUSPINI;BOSCO;1.46;27/07/2005;38;Arbus;Medio Campidano;Cagliari;;11
2005;COLLINAS;MEDIO CAPIDANO;Sardegna;CAGLIARI;CONCALI;SANLURI;PASCOLO;1.64;01/03/2005;1;Collinas;Medio Campidano;Cagliari;;103
2005;COLLINAS;MEDIO CAPIDANO;Sardegna;CAGLIARI;CORONA MANNA;SANLURI;ALTRO;1.41;16/07/2005;33;Collinas;Medio Campidano;Cagliari;;101
2005;COLLINAS;MEDIO CAPIDANO;Sardegna;CAGLIARI;CORONA MANNA;SANLURI;ALTRO;16.68;16/07/2005;33;Collinas;Medio Campidano;Cagliari;;1317
2005;COLLINAS;MEDIO CAPIDANO;Sardegna;CAGLIARI;CORONA MANNA;SANLURI;BOSCO;5.58;16/07/2005;33;Collinas;Medio Campidano;Cagliari;;100
2005;COLLINAS;MEDIO CAPIDANO;Sardegna;CAGLIARI;CORONA MANNA;SANLURI;PASCOLO;4.58;16/07/2005;33;Collinas;Medio Campidano;Cagliari;;99
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI;SANLURI;BOSCO;2.18;22/09/2005;97;Furtei;Medio Campidano;Cagliari;;82
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI;SANLURI;BOSCO;2.94;15/10/2005;125;Furtei;Medio Campidano;Cagliari;;80
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI;SANLURI;BOSCO;9.94;15/10/2005;125;Furtei;Medio Campidano;Cagliari;;77
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI;SANLURI;PASCOLO;1.13;15/10/2005;125;Furtei;Medio Campidano;Cagliari;;79
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI;SANLURI;PASCOLO;3.11;15/10/2005;125;Furtei;Medio Campidano;Cagliari;;78
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI;SANLURI;PASCOLO;3.47;22/09/2005;97;Furtei;Medio Campidano;Cagliari;;83
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI;SANLURI;PASCOLO;5.78;22/09/2005;97;Furtei;Medio Campidano;Cagliari;;85
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI;SANLURI;PASCOLO;10.59;22/09/2005;97;Furtei;Medio Campidano;Cagliari;;81
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI - S'ALL;SANLURI;ALTRO;10.45;22/09/2005;97;Furtei;Medio Campidano;Cagliari;;1163
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;BRUNCU SU SENZU;SANLURI;PASCOLO;0.57;28/08/2005;74;Furtei;Medio Campidano;Cagliari;;87
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;CUCCURU CARBONI;SANLURI;PASCOLO;2.48;09/07/2005;21;Furtei;Medio Campidano;Cagliari;;88
2005;FURTEI;MEDIO CAPIDANO;Sardegna;CAGLIARI;S'ALLUMINA;SANLURI;PASCOLO;4.21;22/09/2005;96;Furtei;Medio Campidano;Cagliari;;86
2005;GESTURI;MEDIO CAPIDANO;Sardegna;CAGLIARI;PALORIANA;BARUMINI;ALTRO;54.90;07/08/2005;65;Gesturi;Medio Campidano;Cagliari;;1147
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;M. S. MARGHERITA;GUSPINI;BOSCO;0.88;13/06/2005;9;Guspini;Medio Campidano;Cagliari;;896
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;PRANU MURDEGU;GUSPINI;ALTRO;4.14;05/07/2005;18;Guspini;Medio Campidano;Cagliari;;2
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;PRANU MURDEGU;GUSPINI;ALTRO;123.17;05/07/2005;18;Guspini;Medio Campidano;Cagliari;;895
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;PRANU MURDEGU;GUSPINI;PASCOLO;16.05;05/07/2005;18;Guspini;Medio Campidano;Cagliari;;1
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;SA FUNTANEDDA;GUSPINI;BOSCO;0.26;25/05/2005;1;Guspini;Medio Campidano;Cagliari;;8
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;SA TELLA;GUSPINI;BOSCO;0.51;15/06/2005;10;Guspini;Medio Campidano;Cagliari;;3
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;SCIRIA;GUSPINI;BOSCO;0.28;11/07/2005;26;Guspini;Medio Campidano;Cagliari;;4
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;SCIRIA;GUSPINI;PASCOLO;0.52;11/07/2005;26;Guspini;Medio Campidano;Cagliari;;914
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;SEDDAS;GUSPINI;BOSCO;1.02;21/08/2005;53;Guspini;Medio Campidano;Cagliari;;6
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;SEDDAS;GUSPINI;PASCOLO;2.56;21/08/2005;53;Guspini;Medio Campidano;Cagliari;;5
2005;GUSPINI;MEDIO CAPIDANO;Sardegna;CAGLIARI;SERRA PUBUSA;GUSPINI;BOSCO;0.61;08/06/2005;7;Guspini;Medio Campidano;Cagliari;;7
2005;PABILLONIS;MEDIO CAPIDANO;Sardegna;CAGLIARI;BAU SA TEULA;GUSPINI;BOSCO;2.68;15/08/2005;50;Pabillonis;Medio Campidano;Cagliari;;942
2005;PABILLONIS;MEDIO CAPIDANO;Sardegna;CAGLIARI;PARTIOSSU;GUSPINI;ALTRO;4.14;09/07/2005;23;Pabillonis;Medio Campidano;Cagliari;;13
2005;PABILLONIS;MEDIO CAPIDANO;Sardegna;CAGLIARI;PARTIOSSU;GUSPINI;BOSCO;1.15;09/07/2005;23;Pabillonis;Medio Campidano;Cagliari;;941
2005;SANLURI;MEDIO CAPIDANO;Sardegna;CAGLIARI;CUCCURU DI CRONTA;SANLURI;ALTRO;4.62;07/09/2005;88;Sanluri;Medio Campidano;Cagliari;;93
2005;SANLURI;MEDIO CAPIDANO;Sardegna;CAGLIARI;CUCCURU DI CRONTA;SANLURI;BOSCO;4.69;07/09/2005;88;Sanluri;Medio Campidano;Cagliari;;92
2005;SANLURI;MEDIO CAPIDANO;Sardegna;CAGLIARI;SU COLUMBU;SANLURI;ALTRO;28.31;06/08/2005;50;Sanluri;Medio Campidano;Cagliari;;91
2005;SANLURI;MEDIO CAPIDANO;Sardegna;CAGLIARI;SU COLUMBU;SANLURI;PASCOLO;24.15;06/08/2005;50;Sanluri;Medio Campidano;Cagliari;;90
2005;SARDARA;MEDIO CAPIDANO;Sardegna;CAGLIARI;BRUNCU CRESIA;SANLURI;ALTRO;18.29;09/07/2005;114;Sardara;Medio Campidano;Cagliari;;1318
2005;SARDARA;MEDIO CAPIDANO;Sardegna;CAGLIARI;BRUNCU CRESIA;SANLURI;ALTRO;28.69;09/07/2005;114;Sardara;Medio Campidano;Cagliari;;1320
2005;SARDARA;MEDIO CAPIDANO;Sardegna;CAGLIARI;BRUNCU CRESIA;SANLURI;PASCOLO;38.40;09/07/2005;114;Sardara;Medio Campidano;Cagliari;;1319
2005;SARDARA;MEDIO CAPIDANO;Sardegna;CAGLIARI;SUPIBIRIZZI;SANLURI;ALTRO;3.59;01/07/2005;18;Sardara;Medio Campidano;Cagliari;;96
2005;SARDARA;MEDIO CAPIDANO;Sardegna;CAGLIARI;SUPIBIRIZZI;SANLURI;PASCOLO;1.00;01/07/2005;18;Sardara;Medio Campidano;Cagliari;;98
2005;SARDARA;MEDIO CAPIDANO;Sardegna;CAGLIARI;SUPIBIRIZZI;SANLURI;PASCOLO;1.65;01/07/2005;18;Sardara;Medio Campidano;Cagliari;;97
2005;SEGARIU;MEDIO CAPIDANO;Sardegna;CAGLIARI;SA GISTERRA;SANLURI;ALTRO;2.16;27/05/2005;3;Segariu;Medio Campidano;Cagliari;;95
2005;SEGARIU;MEDIO CAPIDANO;Sardegna;CAGLIARI;SA GISTERRA;SANLURI;BOSCO;5.18;27/05/2005;3;Segariu;Medio Campidano;Cagliari;;94
2005;SERRENTI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI;SANLURI;PASCOLO;0.04;22/09/2005;97;Serrenti;Medio Campidano;Cagliari;;84
2005;SERRENTI;MEDIO CAPIDANO;Sardegna;CAGLIARI;AMIGU FURONI - S'ALL;SANLURI;ALTRO;3.28;22/09/2005;97;Serrenti;Medio Campidano;Cagliari;;1336
2005;VILLACIDRO;MEDIO CAPIDANO;Sardegna;CAGLIARI;COSTA PEDRU PROCU;VILLACIDRO;BOSCO;0.72;12/10/2005;57;Villacidro;Medio Campidano;Cagliari;;142
2005;VILLACIDRO;MEDIO CAPIDANO;Sardegna;CAGLIARI;CUCCUREDDU BINGIOMIG;VILLACIDRO;BOSCO;0.63;24/10/2005;58;Villacidro;Medio Campidano;Cagliari;;144
2005;VILLACIDRO;MEDIO CAPIDANO;Sardegna;CAGLIARI;CUCCURU MUNTONI;VILLACIDRO;ALTRO;23.38;19/07/2005;34;Villacidro;Medio Campidano;Cagliari;;145
2005;VILLACIDRO;MEDIO CAPIDANO;Sardegna;CAGLIARI;CUCCURU MUNTONI;VILLACIDRO;BOSCO;1.44;19/07/2005;34;Villacidro;Medio Campidano;Cagliari;;146
2005;VILLACIDRO;MEDIO CAPIDANO;Sardegna;CAGLIARI;GIARRANAS;VILLACIDRO;BOSCO;0.74;09/08/2005;52;Villacidro;Medio Campidano;Cagliari;;141
2005;VILLACIDRO;MEDIO CAPIDANO;Sardegna;CAGLIARI;MONTE OMO;VILLACIDRO;BOSCO;0.58;16/07/2005;29;Villacidro;Medio Campidano;Cagliari;;147
2005;VILLACIDRO;MEDIO CAPIDANO;Sardegna;CAGLIARI;NARTI;VILLACIDRO;BOSCO;0.27;07/08/2005;51;Villacidro;Medio Campidano;Cagliari;;143
2005;VILLACIDRO;MEDIO CAPIDANO;Sardegna;CAGLIARI;RUINAS;VILLACIDRO;BOSCO;0.51;12/10/2005;56;Villacidro;Medio Campidano;Cagliari;;148
2005;VILLACIDRO;MEDIO CAPIDANO;Sardegna;CAGLIARI;S'ARREXINI;VILLACIDRO;BOSCO;3.61;20/07/2005;36;Villacidro;Medio Campidano;Cagliari;;140
2005;VILLANOVAFORRU;MEDIO CAPIDANO;Sardegna;CAGLIARI;BRUNCU CRESIA;SANLURI;ALTRO;5.34;09/07/2005;114;Villanovaforru;Medio Campidano;Cagliari;;1167
2005;VILLANOVAFORRU;MEDIO CAPIDANO;Sardegna;CAGLIARI;BRUNCU CRESIA;SANLURI;ALTRO;21.97;09/07/2005;114;Villanovaforru;Medio Campidano;Cagliari;;1168
2005;VILLANOVAFORRU;MEDIO CAPIDANO;Sardegna;CAGLIARI;BRUNCU CRESIA;SANLURI;PASCOLO;1.66;09/07/2005;114;Villanovaforru;Medio Campidano;Cagliari;;89
2005;VILLANOVAFORRU;MEDIO CAPIDANO;Sardegna;CAGLIARI;BRUNCU CRESIA;SANLURI;PASCOLO;6.37;09/07/2005;114;Villanovaforru;Medio Campidano;Cagliari;;1161
2005;CALASETTA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SA SCROCCA;SANT'ANTIOCO;BOSCO;46.92;16/07/2005;26;Calasetta;Carbonia-Iglesias;Cagliari;;948
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;BACU ABIS;CARBONIA;ALTRO;0.55;04/08/2005;68;Carbonia;Carbonia-Iglesias;Cagliari;;992
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;BACU ABIS;CARBONIA;ALTRO;3.30;16/07/2005;46;Carbonia;Carbonia-Iglesias;Cagliari;;990
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;BACU ABIS;CARBONIA;BOSCO;0.84;04/08/2005;68;Carbonia;Carbonia-Iglesias;Cagliari;;991
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;COSTA MEDAU BECCIU;CARBONIA;BOSCO;0.73;19/09/2005;92;Carbonia;Carbonia-Iglesias;Cagliari;;222
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;IS SERRAS NARBONEDDU;CARBONIA;ALTRO;60.05;20/07/2005;52;Carbonia;Carbonia-Iglesias;Cagliari;;214
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;MEDAU ESU;CARBONIA;BOSCO;11.72;01/07/2005;27;Carbonia;Carbonia-Iglesias;Cagliari;;217
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;MEDAU IS TOCCUS;CARBONIA;ALTRO;1.56;08/08/2005;70;Carbonia;Carbonia-Iglesias;Cagliari;;201
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;MONTE SU CASTEDDU;IGLESIAS;BOSCO;2.78;04/07/2005;16;Carbonia;Carbonia-Iglesias;Cagliari;;1329
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;ORTO DI GUERRA;CARBONIA;ALTRO;1.03;04/08/2005;69;Carbonia;Carbonia-Iglesias;Cagliari;;200
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;OSPEDALE SIRAI;CARBONIA;BOSCO;0.50;03/06/2005;6;Carbonia;Carbonia-Iglesias;Cagliari;;202
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SEDDA S'ERBUZZA;CARBONIA;ALTRO;1.67;03/09/2005;84;Carbonia;Carbonia-Iglesias;Cagliari;;994
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SEDDA S'ERBUZZA;CARBONIA;ALTRO;2.13;03/09/2005;84;Carbonia;Carbonia-Iglesias;Cagliari;;993
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SEDDA S'ERBUZZA;CARBONIA;BOSCO;0.87;03/09/2005;84;Carbonia;Carbonia-Iglesias;Cagliari;;997
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SEDDA S'ERBUZZA;CARBONIA;BOSCO;1.41;03/09/2005;84;Carbonia;Carbonia-Iglesias;Cagliari;;995
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SEDDA S'ERBUZZA;CARBONIA;BOSCO;4.26;03/09/2005;84;Carbonia;Carbonia-Iglesias;Cagliari;;996
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SU TUVU MANNU;CARBONIA;BOSCO;21.27;10/08/2005;67;Carbonia;Carbonia-Iglesias;Cagliari;;913
2005;CARBONIA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;TUVU MANNU;CARBONIA;BOSCO;0.99;16/07/2005;39;Carbonia;Carbonia-Iglesias;Cagliari;;203
2005;CARLOFORTE;CARBONIA IGLESIAS;Sardegna;IGLESIAS;MONTAGNA;SANT'ANTIOCO;BOSCO;2.00;06/07/2005;16;Carloforte;Carbonia-Iglesias;Cagliari;;902
2005;DOMUSNOVAS;CARBONIA IGLESIAS;Sardegna;IGLESIAS;S'ARGIOLA E CARTA;IGLESIAS;ALTRO;7.76;11/07/2005;18;Domusnovas;Carbonia-Iglesias;Cagliari;;208
2005;GONNESA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;CUCCU EGAI;IGLESIAS;BOSCO;0.55;04/08/2005;34;Gonnesa;Carbonia-Iglesias;Cagliari;;964
2005;GONNESA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;CUCCU EGAI;IGLESIAS;PASCOLO;7.33;04/08/2005;34;Gonnesa;Carbonia-Iglesias;Cagliari;;963
2005;GONNESA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;NURAGHE MURRU MOI;IGLESIAS;BOSCO;0.96;23/06/2005;7;Gonnesa;Carbonia-Iglesias;Cagliari;;206
2005;GONNESA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;PUNTA MEZZODÌ;IGLESIAS;BOSCO;2.05;17/07/2005;25;Gonnesa;Carbonia-Iglesias;Cagliari;;215
2005;GONNESA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SU TUVU MANNU;CARBONIA;BOSCO;0.04;10/08/2005;67;Carbonia;Carbonia-Iglesias;Cagliari;;910
2005;GONNESA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SU TUVU MANNU;CARBONIA;BOSCO;0.16;10/08/2005;67;Gonnesa;Carbonia-Iglesias;Cagliari;;911
2005;GONNESA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SU TUVU MANNU;CARBONIA;BOSCO;8.12;10/08/2005;67;Gonnesa;Carbonia-Iglesias;Cagliari;;912
2005;GONNESA;CARBONIA IGLESIAS;Sardegna;IGLESIAS;SU TUVU MANNU;IGLESIAS;BOSCO;0.78;12/06/2005;6;Gonnesa;Carbonia-Iglesias;Cagliari;;205
2005;IGLESIAS;CARBONIA IGLESIAS;Sardegna;IGLESIAS;BINDUA;IGLESIAS;ALTRO;0.10;19/07/2005;26;Iglesias;Carbonia-Iglesias;Cagliari;;987
2005;IGLESIAS;CARBONIA IGLESIAS;Sardegna;IGLESIAS;BINDUA;IGLESIAS;ALTRO;0.14;19/07/2005;26;Iglesias;Carbonia-Iglesias;Cagliari;;986
2005;IGLESIAS;CARBONIA IGLESIAS;Sardegna;IGLESIAS;BINDUA;IGLESIAS;ALTRO;0.20;19/07/2005;26;Iglesias;Carbonia-Iglesias;Cagliari;;985
2005;IGLESIAS;CARBONIA IGLESIAS;Sardegna;IGLESIAS;BINDUA;IGLESIAS;ALTRO;0.23;19/07/2005;26;Iglesias;Carbonia-Iglesias;Cagliari;;984
